,channel_id,video_id,title,date,description,viewcount,likecount,dislikecount,favoritecount,commentcount
30,UCvEchHqZhjoyfQJTnhwmehA,83ESoPEntDA,Hyundai | Kona Refresh,2018-03-04 23:21:17,Find out more here: http://www.hyundai.com.au/cars/suvs/kona,1194223,496,461,0,35
31,UCA2utdbkuY6PfX0Exi2Y16w,VRcEmi0YHkk,Hyundai SANTRO 2018 detail Video.,2018-10-20 11:01:19,"Namaste Dosto, iss video me Dekhiye New Hyundai Santro 2018 ke baare me saari information.  Engine, Space, Boot, Music system, AMT gearbox etc. Iss video me Sportz va Asta trim dikhayi gayi hai.  https://www.instagram.com/ganikgagan/ https://www.facebook.com/pageGaganChoudhary",2111734,26030,2090,0,2453
32,UCAMKTtcWpjjeKJnmWytLfZQ,fVWbeOa2Ow8,Hyundai Tucson SUV | Prueba / Análisis / Test / Review en español | coches.net,2015-10-18 08:45:45,"""Probamos el nuevo SUV de Hyundai, sustituto del anterior ix35.  Texto y fotos en coches.net: http://bit.ly/1GMKBX1  Presentado por Joan Dalmau Producción audiovisual: Crator  *** Si os gustan nuestros vídeos, no olvidéis dar un """"Me gusta"""" y suscribiros a nuestro canal para recibir todas las novedades. ¡Gracias!""",2076978,5653,663,0,446
33,UCO-85LYfB61OP4SRAgpfncw,YCuisp9dtns,"Surprise, a Hyundai pickup: Watch Hyundai Santa Cruz Concept truck Revealed",2015-01-14 16:16:27,"( http://www.TFLtruck.com ) The Hyundai Santa Cruz Concept is a pickup truck. Yes, at the 2015 North American International Auto Show Hyundai unveiled a truck. OK, perhaps it is more of a crossover pickup but a truck never-the-less. Check it out as it debuts in Detroit.  ( http://www.patreon.com/tflcar )  Please visit to support TFLcar & TFLtruck.  Check us out on: Facebook: ( https://www.facebook.com/tflcar ) Twitter:     (  https://www.twitter.com/tflcar ) and now even Truck Videos on YouTube at: The Fast Lane Truck ( http://www.youtube.com/user/tflcar ) and classic cars as well at: TFLClassics ( http://www.youtube.com/user/ClassicsUnleashed )",2013839,5123,910,0,966
34,UCOlVRU7y2R5OwL8xhjBbtHQ,APOMcxbDiIA,Hyundai NEXO - Because of you,2018-12-31 09:46:48,"El nuevo NEXO es para aquellos que les gusta cargar la batería de su coche en 5 minutos, para los que les gusta respirar aire puro, para los que buscan una vida más fácil y que los suyos vivan en un lugar mejor.  Hemos creado en nuevo Hyundai NEXO porque no somos nada sin ti.  Es un SUV de pila de combustible único. Combina la tecnología más avanzada con un diseño futurista y una increíble autonomía.   El Hyundai NEXO se caracteriza por un diseño puro en el que destaca su silueta aerodinámica y su techo flotante. El frontal, de superficies fluidas, remarca una imagen ancha y claramente definida, con luces diurnas tipo led colocadas en posición horizontal. La rejilla en cascada se ha ampliado para aumentar la entrada de aire, mientras que en los laterales encontramos los primeros tiradores integrados de Hyundai. El objetivo es conseguir un diseño más limpio y mejorar el flujo de aire. El diseño distintivo de la carrocería se traslada al interior, donde encontramos un ancho frontal en el que sobresalen dos pantallas. La primera, de 12,3 pulgadas, contiene la información del sistema de navegación, mientras que la segunda, de 7 pulgadas, conforma la instrumentación digital; muestra la velocidad, el nivel de combustible y la eficiencia de conducción.  Pero lo realmente sorprendente del NEXO es su sistema de propulsión. Monta un motor eléctrico de 120 kW de potencia (equivalente a 163 CV), con un par de 395 Nm. Es capaz de acelerar de 0 a 100 km/h en 9,2 segundos y de alcanzar una velocidad máxima de 179 km/h. Más allá de sus prestaciones, el NEXO destaca por ofrecer una autonomía de 800 kilómetros por depósito, según el test de homologación NEDC. Esto se debe a su excelente eficiencia energética, del 60%, la mejor del mundo. Los ingenieros de Hyundai han trabajado para garantizar que pueda operar sin restricciones en condiciones climatológicas extremas. Así, es capaz de arrancar con temperaturas por debajo de -30ºC y mostrar un excelente rendimiento de refrigeración con temperaturas superiores a 49 ºC.  Este todocamino, además, será el encargado de estrenar algunas de las últimas tecnologías de asistencia a la conducción desarrolladas por Hyundai. Una de ellas es el nuevo monitor de ángulo muerto (Blind-spot View Monitor BVM), un sistema que no sólo alerta de la presencia de otros coches en los puntos ciegos del vehículo, sino que por primera vez en la industria automovilística muestra imágenes de lo que sucede a su alrededor a través de una pantalla situada en el cuadro de instrumentos. Para ello utiliza un sistema de cámaras gran angular en los laterales y en la trasera.  Otro de los avances tecnológicos es el asistente de mantenimiento de carril (Lane Following Assist LFA), que es capaz de realizar correcciones en la dirección de manera autónoma para garantizar que el vehículo se mantenga dentro de su propio carril. Este sistema funciona a velocidades de hasta 145 km/h. El dispositivo, además, se puede combinar con el Highway Driving Assist (HDA), un control de crucero adaptativo que utiliza sensores y datos cartográficos para mejorar el confort a bordo, la seguridad y la autonomía.  El Hyundai NEXO ofrecerá también un sistema de aparcamiento autónomo conocido como Remote Smart Parking Assist (RSPA). Gracias a él, el vehículo puede estacionar o salir de la plaza de aparcamiento en batería sin necesidad de que el conductor se encuentre en el interior del coche. De esta forma, el vehículo podrá realizar la maniobra de manera 100% autónoma mientras el conductor esté fuera con el mando en la mano.  ¡Sigue todas nuestras novedades!  ➡ Nuestra web: http://www.hyundai.es  ➡ Hyundai Experience: http://www.hyundai.es/experience ➡ Facebook: https://www.facebook.com/Hyundai.es ➡ Twitter: https://twitter.com/HyundaiEsp ➡ Instagram: https://www.instagram.com/hyundaiesp",1964906,1859,1328,0,220
35,UCsqjHFMB_JYTaEnf_vmTNqg,FtmNXC8iqR4,This Weird Hyundai Rivaled the Mercedes S-Class,2018-02-01 16:58:50,"GO READ MY COLUMN! http://autotradr.co/Oversteer  THANKS TO MIGUEL! http://www.thiseuropeanlife.com/  You've never heard of this Hyundai luxury sedan -- but the 2002 Hyundai Equus rivaled the Mercedes-Benz S-Class. Today, I'm reviewing the rare, little-known first-generation Equus to show you all the weird quirks and cool features of the unknown original Hyundai Equus.  FOLLOW ME! Facebook - http://www.facebook.com/ddemuro Twitter - http://www.twitter.com/dougdemuro Instagram - http://www.instagram.com/dougdemuro  DOUGSCORE CHART: https://docs.google.com/spreadsheets/d/1KTArYwDWrn52fnc7B12KvjRb6nmcEaU6gXYehWfsZSo",1949098,27829,1348,0,7422
36,UC5f97D60yHa7UE9rFfbej8g,BjRLthY-F9M,[Travel More with Hyundai] IONIQ Hybrid - ITALY 'Thru My Eyes‘,2017-06-27 08:20:33,Hyundai invites you to a once in a lifetime moment.  Hyundai IONIQ Hybrid makes possible to fully experience the hidden gems of Italy.  Travel More with Hyundai. Visit our website to find out more : https://goo.gl/UcNz3D,1906229,82,18,0,10
37,UCsqjHFMB_JYTaEnf_vmTNqg,o8b5EnnbRLw,"The Genesis G90 Is a $75,000 Hyundai Luxury Sedan",2018-03-13 17:54:08,"GO READ MY COLUMN! http://autotradr.co/Oversteer  The Genesis G90 is a full-size luxury sedan from Hyundai’s new Genesis brand. The Genesis G90 is basically a $75,000 Hyundai — so today I’m reviewing the 2017 Genesis G90 to show you what you get when you spend $75,000 on a Genesis.  FOLLOW ME! Facebook - http://www.facebook.com/ddemuro Twitter - http://www.twitter.com/dougdemuro Instagram - http://www.instagram.com/dougdemuro  DOUGSCORE CHART: https://docs.google.com/spreadsheets/d/1KTArYwDWrn52fnc7B12KvjRb6nmcEaU6gXYehWfsZSo",1852842,24203,1592,0,7154
38,UCHcRjWV5XOGdYkM7ruvpgxw,zr6UlduAJ2I,Hyundai Creta Test Drive Review - Auto Portal,2015-07-31 12:02:16,"Hyundai Creta : https://autoportal.com/newcars/hyundai/creta/  Hyundai Creta was possibly the most anticipated products of the year and we recently drove the compact SUV. Ashish Masih tests it for us. It is launched in one of the highly competitive segment of the compact SUVs among the rivals like the Ford Ecosport and the Renault Duster. Hyundai Creta comes in a premium price range of Rs 9.22 Lakhs to Rs 14.57 Lakhs (Ex. Showroom, New Delhi). Hyundai has introduced the SUV in both petrol and diesel fuel trims. It can be availed in five variants in gasoline trim: E, E+, SX+ Manual, SX+ Manual Spl Edition and SX+ Automatic. On the other hand, the diesel variants are presented with two powertrains in a total of 9 variants: E, S, S+, SX, SX+, S+ Automatic, SX+ Spl Edition, SX (O), and SX+ Automatic. Needless to say, Hyundai Creta gets all the bells and whistles that one would have wished. On the safety front, it gets several premium and reliable features such as side and curtain airbags, Electronic Stability Control (ESC), Vehicle Stability Management control (VSM), Hill Start Assist Control (HAC), Rear parking camera, Lane Change Flash Adjustment and Speed sensing Auto Door lock. As for comfort and convenience, the SUV comes loaded with a plethora of exquisite features like automatic A/C with ion cluster, rear centre armrest with cup holders, electric tailgate release, height adjustable driver's seat, 7-inch touchscreen AVN system with 1 GB internal memory and bluetooth connectivity, etc. to name a few.  While the Creta has already received a rave response, the Maruti Suzuki S-Cross could play a spoilsport once launched. So, here's our video review of the Hyundai Creta compact SUV!  Visit http://autoportal.com/ to know more about different cars, their reviews, price, comparisons and much more. Do follow us on social media to be updated about the latest happenings in the auto world  Facebook: https://www.facebook.com/AutoportalIn... Twitter: https://twitter.com/autoportalindia",1839797,3996,641,0,313
39,UC5f97D60yHa7UE9rFfbej8g,KCjltlrdYDA,[Travel More with Hyundai] i30 - France ‘i30 with Sam Kolder’,2017-06-30 02:35:46,Hyundai invites you to a once in a lifetime moment.  Hyundai i30 makes possible to fully experience beautiful sceneries in France  Travel More with Hyundai. Visit our website to find out more : https://goo.gl/UcNz3D,1756351,586,26,0,36
40,UCULKp_WfpcnuqZsrjaK1DVw,6WDrp-g3bHM,Hyundai i30 hatchback 2013 review - Carbuyer,2012-03-02 09:59:48,"""Hyundai i30 hatchback 2014 review: http://bit.ly/z4ikck Subscribe to the Carbuyer YouTube channel: http://bit.ly/17k4fct Subscribe to Auto Express: http://subscribe.autoexpress.co.uk/cb  """"The Hyundai i30 has bridged the gap to the likes of the VW Golf in terms of quality, performance and running costs.""""""",1750467,3450,329,0,649
41,UCH3WlOZhYZc_hzrQNumah2Q,6LhEhXqXehk,All-New SANTA FE | The SUV that thinks about everyone’s safety | Hyundai Canada,2018-08-07 13:45:58,"Introducing the all-new Santa Fe, the SUV that thinks about everyone’s safety. The all-new Santa Fe with available Hyundai SmartSense™ is loaded with innovative safety technology such as the World’s First Safe Exit Assist, Blind-Spot Collision Avoidance Assist and Rear Seat Occupant Alert. It doesn’t just keep its occupants safe, it helps keep everyone safe. Learn more: https://goo.gl/3esqKd  Subscribe to Hyundai Canada by clicking here: http://ow.ly/uFps305kCmZ  Follow Hyundai Canada on: - Facebook: https://www.facebook.com/hyundaicanada - Instagram: https://www.instagram.com/hyundaicanada/ - Twitter: https://twitter.com/hyundaicanada",1657102,558,317,0,25
42,UCpcTrCXblq78GZrTUTLWeBw,RWgJ4KKn1vM,LIONEL MESSI - HYUNDAI GOAL OF THE TOURNAMENT - NOMINEE,2018-06-26 21:30:00,Lionel Messi's goal from the match against Nigeria.   Find out where to watch live: fifa.tv/watch2018  Match highlights: https://www.youtube.com/watch?v=RmlkAOwJ1gI  More from Russia 2018: https://www.youtube.com/playlist?list=PLCGIzmTE4d0ia-PWE7WoysqLao-0y7jEz  More World Cup stories: https://www.youtube.com/playlist?list=PLCGIzmTE4d0j5nOjvXOP55xyW3aJCyeGo  Follow all the action from Russia across the FIFA Platforms: 👉 http://www.youtube.com/fifa 👉 http://www.facebook.com/fifaworldcup 👉 http://www.twitter.com/fifaworldcup 👉 http://www.instagram.com/fifaworldcup 👉 http://www.fifa.com,1536455,15915,914,0,1231
43,UCvEchHqZhjoyfQJTnhwmehA,2cb5PfHyeBI,Hyundai | New Santa Fe,2018-07-08 23:55:22,Ensure none is left behind with safety technology such as Rear Occupancy alert. Find out more here: https://www.hyundai.com.au/cars/suvs/santa-fe,1526325,17,10,0,2
44,UCQl0ydumpwsVfSmOnf72k-A,ImY0U8WChJ0,The Hyundai Veloster banned commercial,2011-08-23 19:05:22,Banned from Dutch television. Funny and scary =),1522916,3547,129,0,332
45,UCoDzyKdXtzKFVOqXu-aiRWA,wI3kRfqO48U,Customer Drives Car in HYUNDAI Showroom | Destroyed in Seconds,2019-02-20 05:06:57,This is the one of the worst case happened in Showroom. It's not allowed to start the vehicle inside the Showroom for the customers.,1525519,9303,1181,0,1935
46,UCUhFaUpnq31m6TNX2VKVSVA,0Af1LEh2k-c,Hyundai i30 N 2018 hot hatch review – you'll be surprised how good it is | carwow Reviews,2017-09-27 10:00:01,"A Hyundai hot hatch? Yes, you heard me right. Hyundai's finally thrown its hat into the performance car ring with the new i30 N – the first in a range of N-branded products from the Korean manufacturer. I jump behind the wheel to give you my verdict on this new VW Golf GTI and Honda Civic Type R rival.   Subscribe to carwow on youtube –  http://www.youtube.com/c/Carwow?sub_confirmation=1   Awkward haggling is a thing of the past with carwow. Choose your perfect car with our configurator tool and let the country’s best dealers compete over you. Compare the five best offers by price, location and dealer ratings and choose the one that’s right for you – no hassle, no haggling, just a great deal.   Visit our site to save money on your new car – https://www.carwow.co.uk/",1343348,12196,510,0,1728
47,UCE_3WvyCxwiPQlhc4-nf9eQ,-El_-7bnLbA,"""Jorge and Alexa Singing """"Home"""" in the 2012 Hyundai Santa Fe""",2011-12-22 22:32:26,"""Jorge and Alexa Singing """"Home"""" in the 2012 Hyundai Santa Fe""",1142816,2123,100,0,119
48,UCEehKgdyIzyLPGoYnc99VzA,AZ4Wgkri844,Hyundai Santa Fe Nowej Generacji - Czas i Przestrzeń dla Ciebie,2018-07-23 08:12:24,Poznaj Hyundai SANTA FE Nowej Generacji.,1136181,8,4,0,3
49,UCjWs7BxyjO5SLqevxSmp4vQ,U42pFiDiAgM,Hyundai Creta | First Drive | Autocar India,2015-07-29 14:24:00,"With four powertrain options spanning a wide range of price points, Hyundai is carpet-bombing the SUV segment with its new Creta. Renuka Kirpalani drives both the diesel and petrol cars for this review.  Autocar India is your one stop source for test drive reviews & comparison test of every new car released in India. We also offer a great mix of other automotive content including podcasts, motor show reports, travelogues and other special features.  Visit http://www.autocarindia.com for the latest news & happenings from the auto world. Facebook: http://www.facebook.com/autocarindiamag Twitter: http://www.twitter.com/autocarindiamag G+: https://plus.google.com/+autocarindia1",1097845,2596,285,0,278
50,UCRbP2fAbCBOMiaci7tz_sAA,qSZ4h7YSGnQ,Hyundai | Celebrating 20 Years of Brilliant Moments,2018-06-27 07:23:46,"In the journey called life, there are a few moments that are treasured for a lifetime. Hyundai celebrates 20 Years of Brilliant Moments. Join this celebration by sending in your stories to http://www.brilliantmoments.in/ and get a chance to Win exciting prizes.  Top 3 Lucky Winners to Win a Hyundai car  Top 10 Winners to Win a Domestic Holiday for Couples and Meet & Greet with Shah Rukh Khan  1000 Lucky Winners to get Gift Vouchers  For more updates  Subscribe: https://goo.gl/XsoGVO   Twitter: https://twitter.com/HyundaiIndia   Facebook: https://www.facebook.com/HyundaiIndia  Google+: https://plus.google.com/u/0/b/1081609...   Instagram: https://instagram.com/hyundaiindia/   LinkedIn: https://www.linkedin.com/company/hyun...   Standard YouTube Licence  Director: Gajraj Rao  DOP: Bijitesh De Music Director: Anand Bajpai  Singer: Romi Gill  Lyricist: Sammy Ghai Producers: Subrat Ray",222461168,152669,76358,0,2724
51,UCRbP2fAbCBOMiaci7tz_sAA,cJ1kUHrhk0A,Hyundai | Celebrating 20 Years of Brilliant Moments | Duty,2018-07-17 13:37:34,"In the journey called life, very few moments have the power to last a lifetime. #Hyundai celebrates 20 Years of #BrilliantMoments. Join this celebration by sending in your stories of SANTRO, ACCENT and i10 to www.brilliantmoments.in and we could turn it into our next film.  Also, get a chance to Win more exciting prizes.  ✓Top 3 Lucky Winners to Win a Hyundai car ✓ Top 10 Winners to Win a Domestic Holiday for Couples and Meet & Greet with Shah Rukh Khan ✓1000 Lucky Winners to get Gift Vouchers  For more updates  Subscribe: https://goo.gl/XsoGVO   Twitter: https://twitter.com/HyundaiIndia   Facebook: https://www.facebook.com/HyundaiIndia  Google+: https://plus.google.com/u/0/b/108160921162004930270/+hyundaiindia/about   Instagram: https://instagram.com/hyundaiindia/   LinkedIn: https://www.linkedin.com/company/hyundai-motor-india-ltd?trk=nav_account_sub_nav_company_admin  Director: Gajraj Rao  DOP: Bijitesh De Music Director: Anand Bajpai  Singer: Anand Bajpai  Producers: Subrat Ray",203047448,194044,58705,0,7537
52,UC5f97D60yHa7UE9rFfbej8g,J01mqggN0h8,Hyundai “Shackleton's Return”- Main film,2017-04-19 23:00:21,"A hundred years after Sir Ernest Shackleton's Endurance Expedition, Patrick Bergel, the great-grandson of Shackleton, along with Hyundai, takes on Shackleton’s unfinished dream. Visit our website to find out more about their story: http://shackletonsreturn.hyundai.com",100932266,6785,1224,0,560
53,UC5f97D60yHa7UE9rFfbej8g,3EOAXrTrsOE,Hyundai : A Message to Space,2015-04-10 02:58:45,"Stephanie from Houston misses her astronaut father working at the International Space Station. Watch how her special message, written by 11 Hyundai Genesis, was delivered to her father in space. This message was officially acknowledged as “The largest tire track image” by the Guinness World Records.   Visit our website to find out more about their story : http://www.amessagetospace.com",72115968,29954,2093,0,1739
54,UCx_eAZKDceT1yaY4bRo636A,B5FzKB5TW0Y,The Elevator | 2019 Super Bowl Commercial | Hyundai,2019-01-30 05:00:04,"In this year’s Super Bowl commercial, see how we take the pain out of car shopping with Hyundai Shopper Assurance. Transparent pricing, streamlined purchasing, a 3 Day Worry-Free Exchange and test drives that come to you. It’s car shopping made better.    Learn More: https://hyundaius.co/2HhKZIV  Watch the extended version here: https://bit.ly/2sYWATd  SUBSCRIBE to Hyundai: https://hyundaius.co/2vH8pyd From hope to the hilarity, Hyundai always brings its A-game to the Super Bowl. Check out the Hyundai ads from the last two years.   About Hyundai:  Welcome to the official Hyundai YouTube channel. Subscribe to see our vehicle tours, walkarounds, commercials, how-to's and latest videos: https://hyundaius.co/2vH8pyd  Follow Hyundai: WEBSITE: https://hyundaius.co/2ANCpOR FACEBOOK: https://hyundaius.co/2Kvbk2h TWITTER: https://hyundaius.co/2Kwqd4E INSTAGRAM: https://hyundaius.co/2KDbh4C  HyundaiUSA https://www.youtube.com/HyundaiUSA  #Hyundai #SuperBowlAds #JasonBateman",38803952,7782,1477,0,1426
55,UCRbP2fAbCBOMiaci7tz_sAA,cfFEKfGZwZI,Hyundai | The All New SANTRO | India’s Favourite Family Car | Official TVC,2018-10-23 08:41:00,"Hyundai presents India’s Favourite Family Car – The #AllNewSANTRO. Introductory price starting at 3.89 Lacs for first 50,000 bookings only. Experience Comfort and Convenience for the complete family with 25 New Age Features. Join India in celebrating the launch of this Modern Stylish Tall Boy! Visit your nearest dealership and Test Drive today. For more details visit  http://bit.ly/AllNewSANTRO  For more updates  Subscribe: https://goo.gl/XsoGVO   Twitter: https://twitter.com/HyundaiIndia   Facebook: https://www.facebook.com/HyundaiIndia  Google+: https://plus.google.com/u/0/b/108160921162004930270/+hyundaiindia/about   Instagram: https://instagram.com/hyundaiindia/   LinkedIn: https://www.linkedin.com/company/hyundai-motor-india-ltd?trk=nav_account_sub_nav_company_admin",26302534,1601,290,0,113
56,UCx_eAZKDceT1yaY4bRo636A,DMH0IUsrUCQ,Hyundai Elantra Introduction | 2018 Elantra | Hyundai,2017-09-13 22:21:50,"The following 2018 Hyundai Elantra has been approved for audiences who want great safety and technology features that are actually affordable.   Learn more about the Elantra at https://www.hyundaiusa.com/elantra/comparison.aspx  SUBSCRIBE to Hyundai: https://hyundaius.co/2vH8pyd  About Hyundai:  Welcome to the official Hyundai YouTube channel. Subscribe to see our vehicle tours, walkarounds, commercials, how-to's and latest videos: https://hyundaius.co/2vH8pyd    Follow Hyundai: WEBSITE: https://hyundaius.co/2ANCpOR FACEBOOK: https://hyundaius.co/2Kvbk2h TWITTER: https://hyundaius.co/2Kwqd4E INSTAGRAM: https://hyundaius.co/2KDbh4C  Hyundai Elantra Trailer | 2018 Elantra | Hyundai https://www.youtube.com/watch?v=DMH0IUsrUCQ  HyundaiUSA https://www.youtube.com/HyundaiUSA  #HyundaiElantra #Hyundai #HyundaiUSA",20757729,163,18,0,13
57,UCvEchHqZhjoyfQJTnhwmehA,2cb5PfHyeBI,Hyundai | New Santa Fe,2018-07-08 23:55:22,Ensure none is left behind with safety technology such as Rear Occupancy alert. Find out more here: https://www.hyundai.com.au/cars/suvs/santa-fe,1526325,17,10,0,2
