,channel_id,video_id,title,date,description,viewcount,likecount,dislikecount,favoritecount,commentcount
146,UCMh2wKlqIPFSVcbuAPZ0CIQ,dIDXyAe5vGo,Suzuki Samurai 3.5 V8 in action!,2012-12-16 12:12:21,"A Suzuki samurai with a Range rover V8 engine, axles, gears, suspension.  I guess the good part was the suzuki body :-P",1848785,2722,515,0,174
147,UC1BvuXQMQYvG_lmSJQAqWew,mNk9cbJqtjs,Tosca - Suzuki (full album),2012-11-08 19:52:30,https://itunes.apple.com/us/album/suzuki/id215208113 Label: G-Stone Recordings  Country: Austria  Released: 2000  Genre: Electronic  Style: Downtempo  00:00 01-Pear In 00:27 02-Suzuki 06:31 03-Annanas 13:06 04-Orozco 18:31 05-Busenfreund 23:47 06-Honey 29:44 07-Boss on the boat 35:48 08-John Tomes 40:54 09-Ocean beat 45:27 10-The key 52:27 11-Doris dub 56:28 12-Pearl off   I do not own this song nor the image featured in the video. All rights belong to it's rightful owner/owner's. No copyright infringement intended. For promotional purposes only. Support the artist/s by purchasing their album.,1830202,13434,322,0,398
148,UCEfY31ZQGeF3yu6L8N45VTw,5TPmuxAO2lE,Maruti Suzuki Ertiga ZDi+ SHVS 2017 | Real-life review,2017-09-14 07:55:40,"Namaste friends, please LIKE & SUBSCRIBE :)  The Suzuki Ertiga is a 7-seat mini MPV developed by the Japanese manufacturer Suzuki and its Indian subsidiary Maruti Suzuki, built on the Suzuki Swift platform. Since 2016, Ertiga is sold in Malaysia as Proton Ertiga. The Ertiga is also sold and rebadged in Indonesia as Mazda VX-1, which is done by non-manufacturer/assembler. It was launched on 12 April 2012 in India, 22 April 2012 in Indonesia and 17 July 2014 in the Philippines. Maruti Suzuki proclaims it to be the first LUV (Life Utility Vehicle). Suzuki Ertiga comes with two engine options. A Diesel DDiS and a Petrol VVT engine.  Petrol: 4 cyl, K14B 1373 cc engine, 91 HP power, 130 Nm torque, 5MT & 4AT transmission, BS IV, 45 litre fuel tank  Diesel: 4 cyl, D13A smartHYBRID, 1248 cc engine, 88 HP power, 200 Nm torque, 5 speed manual transmission  11 Variants: Lxi-Lxi (O)/Ldi-Ldi (O), Vxi/Vdi, Zxi/Zdi, Zxi+/Zdi+, Vxi CNG  5 Colors: Blue, White, Grey, Pearl Blue, Silver  Price range: Rs. 6.5 lakh - Rs. 10.06 lakh (Ex-showroom, New Delhi)  Facebook - https://www.facebook.com/namastecar Twitter - https://twitter.com/namastecar Google+ - https://plus.google.com/+namastecar Instagram - https://www.instagram.com/namastecar",1810115,8867,1276,0,1035
149,UCwn0jaGbgMkYioOWBzMog1Q,u_o-XbORC-w,Suzuki GSX 1300R Hayabusa vs 230HP Kart CBR1000RR Fireblade,2016-06-06 17:59:34,"Now this will probably the strangest thing you'll see!! During the SCC500 Deutsche Meisterschaft Rolling50 1000 in Lahr Germany, I have filmed a 230HP Mega Kart equipped with a Honda CBR 1000 RR Fireblade engine, drag racing against a 400HP Suzuki GSX 1300R Hayabusa!  Technical data: Mega Kart: Engine: 230HP Honda CBR1000RR Fireblade 0-100 km/h in 2,4 Seconds 1/4 Mile: 9,1 Sekunden  Top speed: 320 km/h ( ! ) Driver: Sebastian Scholz  For information on future SCC500 events, please see: SCC500: http://www.scc500.de SCC500 Facebook: facebook.com/SCC500  Liked the video? Click the 'like' button, comment, and subscribe!  Follow me: Subscribe: http://www.YouTube.com/GUMBAL FACEBOOK: http://www.fb.com/GUMBALTV INSTAGRAM: http://www.instagram.com/GUMBALTV TWITTER: http://Twitter.com/GUMBALTV http://www.gumbal.tv",6238197,12853,5092,0,876
150,UCHcRjWV5XOGdYkM7ruvpgxw,yLWp-d2qFG8,Maruti Suzuki Baleno Test Drive Review - Auto Portal,2015-10-19 13:19:38,"""Maruti Suzuki Baleno - http://bit.ly/2lQLrza  The all-new Baleno will take on the Hyundai i20 and Honda Jazz head-on. It comes with Maruti's trusted 1.2-litre petrol engine and 1.3-litre diesel engine. The car will also get dual front airbags, ABS, EBD & Seatbelts with Pretensioners and Force Limiters as standard fitment from the base variant onwards. Here is our comprehensive video review.  Maruti Baleno is introduced in four trim levels: Sigma, Delta, Zeta and Alpha. The Delta and Zeta trims also get the CVT gearbox in petrol fuel trim. It is the first car in the Indian market to come with Apple CarPlay feature. In addition, the Baleno flaunts HID Headlamps with LED Daylight Running Lamps & LED Rear Combination Lights as standard. Maruti Baleno petrol variants are priced between Rs. 5.25-7.57 Lakhs (Ex. Showroom, Delhi), while the diesel variants come in a price bracket of Rs. 6.36-8.35 Lakhs (Ex. Showroom, Delhi). It is available in a total of seven exterior colors.  Visit http://autoportal.com/ to know more about different cars, their reviews, price, comparisons and much more. Do follow us on social media to be updated about the latest happenings in the auto world  Facebook: https://www.facebook.com/AutoportalIn... Twitter: https://twitter.com/autoportalindia G+: https://plus.google.com/+Autoportalco...""""""",1805530,5043,577,0,586
151,UCh2_rsnomVPrRB5-jMyMzMA,D6mVmjSy7_E,"Suzuki GSXR 600 vs Yamaha R6  - Onboard, exhaust sounds, top speed  & more...",2017-03-11 20:52:37,"""Which one do you choose? Gixxer or R6? :D   ** Business, Sponsorship Inquiries, and Product Review Requests: thespeedkingvideos@gmail.com  * If you have a video send me an email with the link or file at [thespeedkingvideos@gmail.com]  *A new section for the channel where we compare two superbikes on sounds, top speed, onboard skills, fly by's, etc. What do you think?   BIKES/MOTOS: (2011)  Yamaha R6 SPECS: - 599 cc - 122 CV @14500 RPM - 189 Kg -- Suzuki GSXR 600 - 599 cc - 124 CV @13500 RPM - 187 Kg.  Gracias por ver este video, ojala te guste. Thanks for watch this video.  Suscribete,Like. Subscribe.  **********************************************  This collection is made ​​with videos of other youtube channels are not cleared my property ..  Esta recopilación esta hecha con videos de otros canales de youtube aclaro no son de mi propiedad..  ©Las canciones o videos incluidos en este video tienen derechos de autor reservados.. ©The songs or videos included in this video are copyrighted ..  --  All Credits to original Uploaders, This is My Edition in a Compilation formula, showing the most amazing moments. THANKS CREATORS!  ANY CREDIT ISSUE , CONTACT ME DIRECTLY. EMAIL ME AT (thespeedkingvideos@gmail.com) . I'll Credit your clip or remove the clip.  I wasn't able to found the sources of some videos. Hope you understand. Thanks. -- DISCLAIMER:  Under Section 107 of the Copyright Act 1976, allowance is made for """"fair use"""" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing.""""  With Youtube policy for creating great content, we look for incredible content that could be of interest for people who love motorcycles and cars, edit it and create, with new ideas and adding value, new pieces for you to watch it all at once. We encourage you to visit the original videos as you might like them also, so, thanks to the creators for the permission and thanks to you for the support!  [México, Brazil], Germany, Italia, USA] [ Suzuki, Yamaha, R6 vs GSXR ]""",1743212,7731,713,0,384
152,UCGyn3Y7NOSCHjFM_eJqydRA,jz4nH8lFFJU,Vietnam vs Malaysia: AFF Suzuki Cup 2014 - Semi Final (2nd Leg),2014-12-11 14:32:15,Vietnam 2-4 Malaysia: Malaysia put in a miracle performance against all the odds to beat Vietnam 4-2 in Hanoi and go through to the AFF Suzuki Cup 2014 Final with a 5-4 aggregate win  Facebook: https://www.facebook.com/affsuzukicup Twitter: https://twitter.com/affsuzukicup Instagram: www.instagram.com/AFFSuzukiCup Website: affsuzukicup.com,1734811,4500,458,0,1245
153,UCD4HVZBtNTg6oPQM2UdONsg,Y2HKBQMQmbw,Audi R8 X Kawasaki Ninja ZX10R X Suzuki GSXR1000,2013-05-28 22:39:24,"Filmed in 2011 - Brazilian Road  AUDI R8 V10 - Tuned with ECU, TCU, Exhaust and Filter - 600 HP SUZUKI GSXR1000 (SRAD) 2009 - 185 HP KAWASAKI NINJA ZX 10R 2008 - 188 HP",31572161,136517,30644,0,18286
154,UCHJSUG4MRcFszyC5qj7s7Uw,wrpRv1pyV6I,No Game No Life: Zero Movie Theme Song - THERE IS A REASON / Konomi Suzuki [ENG SUB],2017-07-11 14:15:09,LOLI SHELTER DISCORD: https://discord.io/lolishelter LOLICOP MERCH: https://kiranime.co/merch  THERE IT IS!!! THE THEME SONG FOR THE NO GAME NO LIFE MOVIE!  SONG: THERE IS A REASON / Konomi Suzuki  ANIME: No Game No Life: Zero  WALLPAPER: https://wall.alphacoders.com/big.php?i=818231  FOLLOW US: - Facebook: https://www.facebook.com/kiranimeyt - Twitter: https://twitter.com/kiranimeyt - Instagram: https://www.instagram.com/kiranimeyt - MyAnimeList: https://myanimelist.net/profile/kiranimeyt,14178475,72197,1282,0,3337
155,UCKm_XqwBamWfKBrwAZjmQGw,_kO3bR7q7pk,Элджей - Suzuki,2018-05-16 17:00:10,Written & Directed: Medet Shayakhmetov  Новый альбом «Sayonara Boy 143»  Listen on: https://lnk.to/143  Backstage: https://youtu.be/3uRuC_-6-jI  Сингл «Suzuki»  Listen on Apple Music: http://apple.co/2pIVsSx  Listen on Google Play: http://goo.gl/PnWva5 Listen on Boom: http://vk.cc/7SrNZs  8 MARCH - NOVOSIBIRSK @ EXPOCENTRE  RSRV Tickets: https://bit.ly/2BT1ZQY  Концерты: http://www.sayonaratour.ru  Мерч: https://sayonarashop.ru  Элджей on social media:  Website: http://www.sayonaraboy.ru VK: http://vk.com/sayonaraboy Facebook: http://www.facebook.com/sayonaraboy Twitter: http://twitter.com/saynaraboy Instagram: http://instagram.com/sayonaraboy Telegram: http://www.telegram.me/saynaraboy SoundCloud: http://soundcloud.com/eldzhey Gennius: https://genius.com/sayonaraboy YouTube: http://www.youtube.com/user/eldzejchannel  Booking: booking@sayonaraboy.ru  PR & Cooperation: pr@sayonaraboy.ru  Management: mgmnt@sayonaraboy.ru  Commercial: commercial@sayonaraboy.ru  ©143,14137243,193163,96609,0,35676
156,UCQBOMMdBm77k1QHNlN-2FhA,O_BDZakAZrc,Drifting a 240Hp Suzuki Hayabusa,2014-07-10 00:47:42,"Facebook : www.facebook.com/PFTCPAV Their mission in life? Blazing rubber and riding their bikes hard as hell. And after they've had their fun, take things to the next level of course by super charging these deadly machines of beauty. Is it normal that I got tears of joy watching this video? I would love to see how many people go try to ride their bikes like this now. Please put a cage on it, before you do and make sure you wear your helmet!  Watch below as these hooligans drift these INSANE High Powered bikes at high speeds and make sure you share on the Speed Society Facebook page so others can see the post as well. Facebook is changing things daily making it harder for us to get you sick car / speed related content.",13606617,52860,4787,0,1773
157,UC2VzKT6Jvt05AO2TDBVc_Fg,s2gHQ8IuKrY,Suzuki Gixxer 2018 Launch with Stunt Rider - ARAS GIBIEZA,2017-03-12 10:58:00,ARAS GIBIEZA - https://goo.gl/rsqkri    Photo credits : iklikk photography ( www.iklikk.com ),12344914,43469,5462,0,662
158,UCBqWtrtVaxJK2KDsdtmTnsQ,03XmdrpcnpE,RAIDER METHANOL vs SNIPER UNLEADED drag racing suzuki yamaha,2013-08-21 08:30:18,"Drag race of Suzuki Raider Belang FU 150 with Methanol race fuel versus Yamaha Sniper LC135 fueled with Standard Petron Unleaded Gasoline.   Suzuki raider is also called Satria FU150 in indonesia, Belang 150 in malaysia and Yamaha Sniper mx is also called Jupiter MX in indonesa, 135LC LC135 in Malaysia, Exciter in vietnam, X1r Spark 135 in thailand, Crypton X in greece",8182627,8258,2057,0,
159,UCnhg5EWpRH1R5JxxayLHayg,MxtgTqnCmRc,"Suzuki Hayabusa takes on Harley Davidson v rod-drag race,sound,acceleration and speed",2017-03-09 23:09:23,"The best of motorcycle racing.Modified Harley Davidson vs Suzuki GSXR 1300.Who's the fastest ? Pure sound,burnouts ,acceleration and top speed of most powerful motorbikes.Buy insurance before watch it.",8025119,21394,2395,0,927
160,UCSQCJRCQ9lfzqWkK252dXjA,GBCPN2jNPDg,850WHP Toyota Supra vs Suzuki GSX-R 1000 Rizla Edition,2009-07-14 12:31:52,Toyota Supra with massive power pulls against a big bike. was filmed @ 1/4 mile event in Germany. The Supra managed times in the 11´s @ this event. The GSXR managed times under 10sec! So there is no need to say the biker could´nt drive the bike right!!! Actually the Supra runs 10´s on 1/4 mile. Seriously we will try to arrange a rematch for the bike...So suscribe and see what happend next...,7700627,11825,580,0,4580
161,UCT8Rf6QQeFADwyyPTrGgT4Q,t_ttKSUYhps,Suzuki GSX 1300R Hayabusa vs GSX R-1000 vs Nissan GT-R,2012-03-18 21:24:12,Follow us: Youtube: https://www.youtube.com/user/DragTimesInfo/ Facebook https://www.facebook.com/dragtimes.ru Twitter: https://twitter.com/Dragtimes_ru Instagram: http://instagram.com/dragtimes/ VK: http://vk.com/dragtimes_ru Web-site: https://www.dragtimes.ru,6906018,9666,749,0,1206
162,UCiGbWwlGiC-bBffpU0HTunQ,qr8eEWyKQHM,Farley quarry 20/5/07 suzuki sj water,2007-05-21 07:38:26,"me and my pal rich decided to see how deep the water was as all day id been looking at having a dip, problem was nobody else had but me not giving a dam decided to do it here it is.",6375476,7441,206,0,1021
163,UCwYLDUdUvVMVEWuNyJoQx7w,MP06gvFWW64,#BuyMyVitara - Suzuki Vitara '96 for sale,2017-04-12 14:32:26,With deep sorrow selling my little beast... Suzuki Vitara 96.,6132114,42625,558,0,1918
164,UCd9050-P0h6mdrvgVtuRv8w,typUbnPRQ04,"SUZUKI, BMW, HONDA & YAMAHA SUPERBIKES WHEELIES, BURNOUTS & more! - BIKERS #128",2017-05-13 18:03:49,"INSTAGRAM: @bikersbr @SupercarsOfCuritiba Subscribe for more videos! / Inscreva-se para mais videos! www.youtube.com/edcunhaph  BIKERS #128 - On the video:  BMW S1000RR Ducati 848 Streetfighter Ducati 1199 Panigale Honda CB 600F Hornet Honda CBR 600F Honda CBR 600RR Honda CBR 1000RR Honda CBR 1000RR Repsol Kawasaki Ninja ZX10R Suzuki GSXR 750  Suzuki GSXR 1000 MotoGP Suzuki BKing 1340 Triumph Street Triple Yamaha XJ6 Yamaha R1  & more!  Mais vídeos BikersBR: https://www.youtube.com/playlist?list=PLFvNj2KO3DygawGczxMNrFe1Pzkda3pzK Supercars of Curitiba: https://www.youtube.com/playlist?list=PLFvNj2KO3DyggPXOxcrJBB7Pdsp_vWeXH  TWITTER: @edcunhaph FACEBOOK: www.facebook.com/edcunhaph  Camera: Canon Vixia HF R500 Curitiba, Parana, Brasil",5788526,23833,2282,0,444
165,UC1As3uk1ROhGfAhaT6B2_zA,ck5gNkbO684,Suzuki Hayabusa Stunt,2014-11-06 20:09:38,"Проверь наш МОТОМАГАЗИН - http://stuntexshop.ru/ ЛУЧШИЕ цены, БОЛЬШОЙ ассортимент! Some Hayabusa stunt riding. Stoppie, wheelie and burnout on stock GSXR1300 Hayabusa. Stuntex FB: https://www.facebook.com/stuntexru",5144525,38225,1581,0,819
166,UCXxNdnNu8fYtrCbw8T8ouXg,IZRwwqSESEk,Suzuki Hayabusa Streetfighter,2013-07-29 12:30:27,,4809644,18646,988,0,1288
167,UC22lbRS_QoB92Gy4DAIJ-tw,KYWVPU8W620,Rokudenashi Majutsu Koushi to Akashic Records opening Full『Konomi Suzuki - Blow out』ENG SUB,2017-05-23 11:57:05,"""ロクでなし魔術講師と禁忌教典 opening / OP 主題歌 Full Song『Konomi Suzuki - Blow out』 English & Japanese Romaji Subtitles TV Anime """"Akashic records of bastard magic instructor"""" Opening Theme Artist: Konomi Suzuki 鈴木このみ  M-01 - TV Anime """"Akashic records of bastard magic instructor"""" Opening Theme Composer: Hige Driver Arranger: Yuyoyuppe Lyricist: Hige Driver  ➝Artist: Konomi Suzuki / Blow out https://itunes.apple.com/jp/album/id1235477103?l=en http://www.cdjapan.co.jp/product/ZMCZ-11126  ➝Artist of the picture: http://www.deviantart.com/art/Glenn-and-Sistine-from-Rokudenashi-681444102  https://twitter.com/Fhilippedu https://www.youtube.com/channel/UC4t4Hc0SrgV7ERGxKvGM21Q https://www.pixiv.net/member.php?id=17658138 https://www.facebook.com/Fhilippe124/  ➝ My other channels: https://www.youtube.com/c/HDMelodyMusic https://www.youtube.com/c/HDSenpai  ➝ Follow ME on:  https://www.facebook.com/MelodicStar/ https://twitter.com/melodiccstar ------------------------------------------------------------------------------------ https://myanimelist.net/anime/32951/Rokudenashi_Majutsu_Koushi_to_Akashic_Records Anime: Akashic records of bastard magic instructor Artist: Konomi Suzuki Song: Blow out ------------------------------------------------------------------------------------ MUSIC PROMOTION & REQUESTS:  If you want to submit a request to promote your music on my channel or request upload - Contact me on the facebook (Send me a PM on my facebook page) or send me a mail. view my email adress on my youtube 'about page'. ------------------------------------------------------------------------------------ Copyright Info:  Be aware this channel is only for promotion purpose. All music belongs to the original creators.""",4676688,25911,436,0,771
168,UCOHoBDJhP2cpYAI8YKroFbA,jipktSz15fo,Suzuki Biplane : DigInfo,2007-11-01 08:42:17,"DigInfo - http://www.diginfo.tv    Related Link:  http://www1.suzuki.co.jp/motor/full_line/    Drawing the its name and inspiration from the early days of plane aviation, The Suzuki's Biplane was designed to give the rider a sensation of flight and an increased sense of freedom.    The Biplane design uses a V-4 engine with a girder fork in the front and rim mounted disc brakes.  The cylinder heads and exhaust headers  are visible on the rear sides which mimics the design of the classic airplane. The exhuast is hidden under the cowling and the link-type rear suspension can be seen just below the seat.    A futuristic display panel is built into the top of the bike instead of conventional meters and since this is only a concept bike there are no plans for commercialization as of yet.",4444245,2761,303,0,1203
169,UCuaDPT82RRL04qm9H8LAYLA,XTIiw37N-_c,Suzuki GSX-S 1000 : Une moto pour vitaminer les vieux !! - VIDEO LUC MOTOS (English Subtitles),2015-07-23 08:02:27,"N'oublie pas d'activer la cloche 🔔 pour ne rater aucune de nos nouvelles vidéos !! ;-) Notre pote Luc Motos est de retour !! Toujours aussi déjanté, le concessionnaire Suzuki de la région parisienne balance une vidéo de la nouvelle GSX-S 1000. Au menu, du drift, du stunt, des caisses de fou, des vieux, des flics, un chien, un haltérophile... Et   un Matt Mekatrix en très, très grande forme !  Our friend Luc Motos is back with a crazy video. This time, it's about the new Suzuki GSX-S 1000. A video with a lot of stunts, elderly people, cars, drift... And an awesome Matt Mekatrix ! Have fun !!",4369223,10089,2256,0,259
170,UCuZeiI5pdpgqDojXZujoYgg,-COibB89jb4,"Поззи & Владус - Время играть (Премьера Клипа 2018, Пародия)",2018-08-20 14:02:21,"Братюни, готов вам представить свой первый клип -пародия на трек Элджей - Suzuki   ●https://instagram.com/pozzifir/ - Моя Инста ●https://vk.com/pozzitifonshow - Моя страничка ВК ●http://vk.com/pozzitifshow - Группа ВК",4368636,145232,6296,0,45958
171,UCEHZtnZVCEj8L3z0oKNzxng,kfBHAGyZ2QI,Suzuki Gsxr 600 k9 PORTUGAL,2015-10-20 03:21:01,Instagram : brunorc46 suzuki gsxr 600 2009 yoshimura R55,4244187,34617,2132,0,2526
172,UCsAegdhiYLEoaFGuJFVrqFQ,RNlVFNiV1ds,Kawasaki ZX-14R vs Suzuki Hayabusa! - Head 2 Head Episode 2,2012-02-22 11:00:00,"On this episode of Head 2 Head, Super Streetbike's Dave Sonsky heads to the drag strip with the new 2012 Kawasaki Ninja ZX14R and the updated Suzuki Hayabusa. Find out which sport bike takes the title of baddest straight-line stallion on the planet!    Head 2 Head appears every other Wednesday on the new Motor Trend channel. http://www.youtube.com/motortrend    Subscribe now to make sure you're in on all the action!  http://www.youtube.com/subscription_center?add_user=motortrend    Facebook - http://facebook.com/motortrendmag & http://www.facebook.com/superstreetbikemag  Twitter - http://twitter.com/motortrend  Google+ - https://plus.google.com/101867967859016552744/posts  Website - http://www.motortrend.com & http://www.superstreetbike.com/",4062753,13166,937,0,3017
173,UCUhFaUpnq31m6TNX2VKVSVA,oGnrZDuCUwQ,New Suzuki Jimny SUV 2019 - see why I love it... but you might not!,2018-09-19 11:25:15,"This is the all-new Suzuki Jimny. When it comes to design, it’s hard to find a better-looking small 4x4 than the Jimny, and the latest edition is doing as much as possible to stay true to the original, unique design. But in 2018, with the small SUV market so saturated, does the Jimny have what it takes to seriously compete with the competition? Join Mat and see for yourself as he puts this new Suzuki SUV through its paces!  Instagram – http://www.instagram.com/carwowcars  Facebook – http://www.facebook.com/carwowuk/  Twitter – http://www.twitter.com/carwowuk  Refer A Friend – https://www.carwow.co.uk/share  Awkward haggling is a thing of the past with carwow. Choose your perfect car with our configurator tool and let the country’s best dealers compete over you. Compare the five best offers by price, location and dealer ratings and choose the one that’s right for you – no hassle, no haggling, just a great deal.   Visit our site to save money on your new car – http://bit.ly/carwow-UK   Oder auch in Deutschland Geld beim Autokauf sparen – http://bit.ly/carwow-DE",2214334,28757,1609,0,4083
174,UCFfFgeKVVhjXtQSXRj3e-Iw,lG6igO7YNeI,2017 Suzuki Swift - Crash test,2017-06-01 13:32:26,"""TEST RESULTS  Comments The passenger compartment of the Swift remained stable in the frontal offset test.  Dummy readings indicated good protection of the knees and femurs for both the driver and passenger.  Suzuki showed that a similar level of protection would be provided to occupants of different sizes and to those sat in different positions.  In the full-width rigid barrier test, protection of the chest was marginal, both for the driver and the rear seat passenger.  Otherwise, protection of critical body areas was rated a good or adequate.  The Swift scored maximum points in both the side barrier test and the more severe side pole impact, with good protection of all critical body regions.  Tests on the front seats and head restraints demonstrated good protection against whiplash injuries in the event of a rear-end collision. However, a geometric assessment of the rear seats indicated poor whiplash protection for occupants in those seating positions.  The Swift has, as part of its 'Radar Brake Support' option pack, autonomous. emergency braking.  The system works at the low speeds, typical of city driving, at which many whiplash injuries are caused and, in tests of this functionality, the system performed adequately.  CHILD OCCUPANT  Comments In the frontal offset test, readings from the 6 year dummy indicated poor chest protection and weak protection of the neck.  For the 10 year dummy, neck protection was marginal.  In the side barrier test, decelerations in the chest indicated poor protection of the 10 year dummy. Protection in this test was, otherwise, good.  The front passenger airbag can be disabled to allow a rearward-facing child restraint to be used in that seating position.  Clear information is provided regarding the status of the airbag and the system was rewarded.  All of the restraint types for the which the Swift is designed could be properly installed and accommodated.  PEDESTRIAN PROTECTION  Comments The protection provided by the bonnet to the head of a struck pedestrian was predominantly good or adequate, with poor results recorded on the stiff windscreen pillars.  The bumper scored maximum points, offering good protection to pedestrians' legs at all test locations.  Protection of the pelvis was predominantly good but some weak and poor results were also recorded.  SAFETY ASSIST  Comments The Swift has, as standard, as seatbelt reminder system for the front and rear seats.  Autonomous emergency braking is included in the 'Radar Brake Support' option pack.  Tests of its functionality at highway speeds showed good performance.  A driver-set speed limiter is available as an option, separate from the pack.  """"SUBSCRIBE NOW""""""",4026788,15311,1758,0,440
175,UCgF0OC_3MlW2KEyhhAgIQjA,-K7wooaLNSE,Suzuki Hayabusa battles Turbo Supra on the highway!,2016-06-04 23:05:57,2015 Suzuki Hayabusa mods: BMC filter Ecu Flash Brocks full exhaust Chain and sprockets Lowered and strapped 190/55 rear tire  1995 Toyota Supra mods: -3.0L built by Real Street Performance (RS1600) -Manley internals - Driveshaft Shop carbon fiber driveshaft -Hypertune Race Intake Manifold/90mm TB -PHR S45 Billet collector exhaust manifold -PHR Triple Walbro fuel system -Precision GT42 7675 DBB -AEM V2 -2200cc Siemens injectors -Clutch Masters FX850 Triple Disc clutch,3960145,11765,1691,0,821
176,UCevY-z55kr37ZAXG15F-KiA,Uc55bcqciEE,MI MOTO !! SUZUKI GSXR 600,2017-07-05 19:05:28,"Mi nueva moto, SUZUKI GSXR 600 tenia muchas ganas de enseñarla en un vídeo, próximamente motovlogs ! menos mas que no se me cayo la moto en la piscina xD INSTAGRAM https://www.instagram.com/makiman131yt/  FIDGET SPINNER A MÁXIMA VELOCIDAD !! 1000RPM https://youtu.be/fvz-IZavHss REVOLVER VS COCA COLA !! (SALE MAL) https://youtu.be/DzXM6DaUgzI  SEGUNDO CANAL: http://goo.gl/8wYcCv MI FACEBOOK: https://www.facebook.com/pages/Makiman131/1391609827772775  MI MOTO !! GSXR 600   MI MOTO !! SUZUKI GSXR 600",3951816,163947,5021,0,10808
177,UCnhg5EWpRH1R5JxxayLHayg,xBeFOsog6_s,Kawasaki Ninja vs Hayabusa Suzuki-motorbikes racing,2018-02-28 00:07:50,"Drag race between Kawasaki zx14r and Suzuki Hayabusa.Two of the fastest motorbikes sound,top speed and acceleration.",3845735,17044,1531,0,467
178,UCyyOM9JA5eGSe5VwGaKyjng,E6vvntP56mw,StuntFreaksTeam - Suzuki Gsx-R ON DIRT,2014-08-08 10:46:42,http://www.stuntfreaksteam.org/ https://www.facebook.com/StuntFreaks  Driver Juha Ruokolainen  FIlm and Edit Lassi Pohtola  Finalcut Antti Leppänen,3606956,24030,979,0,677
179,UCd-ZmKdJG3ajNmy3WOFmXhQ,BFmH7moCL2c,Hiroshi Suzuki-Romance,2010-12-02 11:41:32,Beautiful jazz fusion piece in Hiroshi Suzuki-Cat LP for Columbia Japan from 1975.,3460342,66935,588,0,1566
180,UCBy64MAeyjbPn9m12r6x-TQ,bxm9lKrlmIk,"METTE SUZUKI HAYABUSA MOTORE, JET SKI",2015-05-02 14:17:22,"COOL GUY METTE SUZUKI HAYABUSA MOTORE, JET SKI",3247193,13173,886,0,492
181,UCyyOM9JA5eGSe5VwGaKyjng,EvL6_CsH90A,SUZUKI GSX-R Dirt Bike 1000cc - OFF ROAD test ride,2018-06-22 09:53:39,BUY THE BIKE HERE http://bit.ly/2L61CFu,3083241,54716,1407,0,3945
182,UC0ePYDQhg4DQ-f-jWQcuA4Q,RxOUx_H074E,Suzuki Kingquad 700 4x4 Fast police getaway,2015-04-19 17:18:49,Enjoy :D  Check: https://www.facebook.com/EnduroRockyYT,2733620,7567,2741,0,329
183,UCMDV6J2hWXet7ZCfgrXGgeg,LK2Cm56mKbg,The Dhoom Bike (Suzuki Hayabusa) : Blockbusters : Episode 2,2015-09-01 04:30:19,"In this months Blockbuster, we bring you Dhoom 4, well not really but a legend. A legend so revered that its name is an apt substitute to the word Speed  in the world of Motoring. The Suzuki Hayabusa, or the Bewza as some would remember it. A Hyperbike that you can either love or hate, but chances are that during some point in your life you have secretly imagined yourself on one in all its glory.   To know more about the bike, click here http:www.bikewale.comsuzuki-bikeshayabusa  #PowerDrift   Join the 1 Million strong #PDArmy : http://bit.ly/PDARMY Stay updated with News, Behind the Scenes here : https://www.instagram.com/powerdrift/ Tee Shirts, Badges & More official merchandise : http://bit.do/PDMerch Find us on Facebook: http://facebook.com/POWERDRIFTOFFICIAL/ Follow us on Twitter for Launch updates & more : https://twitter.com/PD_Official Follow us on Google+: https://plus.google.com/+powerdriftofficial",2707821,20024,2952,0,2716
184,UCd9050-P0h6mdrvgVtuRv8w,sOLk5Cg7S3U,"BIKERS #121 - S1000RR CBR & Suzuki RL's and Wheelies, Yamaha Burnout & more!",2016-11-17 20:43:20,"INSTAGRAM -- @bikersbr -- Subscribe for more videos! / Inscreva-se para mais videos! www.youtube.com/edcunhaph  BIKERS #121 - On the video:  BMW S1000RR Ducati Monster Honda CB 600F Hornet Honda CBR 600F Honda CBR 600RR Honda CBR 1000RR Honda CBR 1000RR Repsol Kawasaki Ninja Z750 Kawasaki Ninja ER6N KTM 390 Duke Suzuki Bandit 1250 Suzuki GSXR 750 MotoGP Suzuki GSXR 1000 Suzuki BKing 1340 Triumph Street Triple Triumph Speed Triple Yamaha XJ6 Yamaha XJ6 F Yamaha R6 Yamaha R1  & more!  Mais vídeos BikersBR: https://www.youtube.com/playlist?list=PLFvNj2KO3DygawGczxMNrFe1Pzkda3pzK Supercars of Curitiba: https://www.youtube.com/playlist?list=PLFvNj2KO3DyggPXOxcrJBB7Pdsp_vWeXH  TWITTER: @edcunhaph FACEBOOK: www.facebook.com/edcunhaph  Camera: Canon Vixia HF R500 Curitiba, Parana, Brasil",2675652,15606,847,0,422
